id_movie,release_date,month,day_num,day_name
11534.0,2005-04-29,abril,29.0,viernes
18633.0,2007-02-10,febrero,10.0,sabado
19333.0,1975-03-15,marzo,15.0,sabado
31409.0,1931-08-01,agosto,1.0,sabado
13495.0,2006-09-01,septiembre,1.0,viernes
27323.0,1983-03-04,marzo,4.0,viernes
22060.0,2005-08-12,agosto,12.0,viernes
511.0,1975-02-21,febrero,21.0,viernes
7797.0,2007-10-26,octubre,26.0,viernes
8093.0,2006-08-31,agosto,31.0,jueves
8065.0,2008-03-27,marzo,27.0,jueves
12890.0,2008-04-11,abril,11.0,viernes
15185.0,2005-12-07,diciembre,7.0,miercoles
44813.0,2007-03-30,marzo,30.0,viernes
60612.0,1983-12-21,diciembre,21.0,miercoles
31421.0,2006-04-11,abril,11.0,martes
24411.0,2008-03-04,marzo,4.0,martes
4942.0,2008-03-24,marzo,24.0,lunes
14044.0,2007-10-09,octubre,9.0,martes
42143.0,1981-01-08,enero,8.0,jueves
11483.0,1986-05-08,mayo,8.0,jueves
36223.0,2004-01-30,enero,30.0,viernes
25904.0,1967-11-24,noviembre,24.0,viernes
8988.0,2008-03-28,marzo,28.0,viernes
7944.0,2008-02-07,febrero,7.0,jueves
18031.0,2007-01-23,enero,23.0,martes
18218.0,2008-01-01,enero,1.0,martes
46982.0,1964-04-16,abril,16.0,jueves
13317.0,2007-04-17,abril,17.0,martes
14272.0,1982-01-01,enero,1.0,viernes
28705.0,2005-07-15,julio,15.0,viernes
35760.0,2006-01-15,enero,15.0,domingo
16283.0,2007-11-07,noviembre,7.0,miercoles
7351.0,2008-02-09,febrero,9.0,sabado
8281.0,2008-01-18,enero,18.0,viernes
99339.0,2008-04-02,abril,2.0,miercoles
8267.0,2007-05-21,mayo,21.0,lunes
13312.0,2007-06-13,junio,13.0,miercoles
10488.0,2008-04-03,abril,3.0,jueves
11152.0,2008-04-02,abril,2.0,miercoles
15260.0,2007-09-07,septiembre,7.0,viernes
18181.0,2007-01-20,enero,20.0,sabado
9870.0,2008-04-17,abril,17.0,jueves
14424.0,2007-06-15,junio,15.0,viernes
11918.0,2008-03-27,marzo,27.0,jueves
1266.0,2008-04-10,abril,10.0,jueves
12473.0,2007-09-07,septiembre,7.0,viernes
13335.0,2008-04-25,abril,25.0,viernes
8827.0,2007-09-25,septiembre,25.0,martes
12156.0,2006-09-01,septiembre,1.0,viernes
7459.0,2008-05-09,mayo,9.0,viernes
9997.0,2007-11-15,noviembre,15.0,jueves
28704.0,2008-07-04,julio,4.0,viernes
38376.0,2003-09-11,septiembre,11.0,jueves
8319.0,2007-01-25,enero,25.0,jueves
92299.0,1973-03-01,marzo,1.0,jueves
1729.0,2008-04-18,abril,18.0,viernes
12179.0,2008-01-21,enero,21.0,lunes
13079.0,2007-09-08,septiembre,8.0,sabado
24701.0,2006-05-09,mayo,9.0,martes
28131.0,1972-11-01,noviembre,1.0,miercoles
14324.0,2007-12-17,diciembre,17.0,lunes
10503.0,2008-04-18,abril,18.0,viernes
13007.0,2008-10-01,octubre,1.0,miercoles
9017.0,2007-03-11,marzo,11.0,domingo
25119.0,2006-09-12,septiembre,12.0,martes
53196.0,2005-10-10,octubre,10.0,lunes
38163.0,2006-09-01,septiembre,1.0,viernes
13258.0,2007-01-22,enero,22.0,lunes
14236.0,2007-10-13,octubre,13.0,sabado
13784.0,1940-04-12,abril,12.0,viernes
27918.0,1936-01-20,enero,20.0,lunes
28435.0,1932-02-21,febrero,21.0,domingo
31604.0,1975-12-19,diciembre,19.0,viernes
38661.0,1936-11-06,noviembre,6.0,viernes
40044.0,1939-06-16,junio,16.0,viernes
40214.0,1941-12-01,diciembre,1.0,lunes
40045.0,1942-05-01,mayo,1.0,viernes
1810.0,1952-02-07,febrero,7.0,jueves
47120.0,2004-12-03,diciembre,3.0,viernes
7861.0,2006-09-12,septiembre,12.0,martes
13018.0,2008-04-24,abril,24.0,jueves
8780.0,2008-04-23,abril,23.0,miercoles
10886.0,2006-10-09,octubre,9.0,lunes
13650.0,2006-09-26,septiembre,26.0,martes
29291.0,2006-03-03,marzo,3.0,viernes
13359.0,2008-04-18,abril,18.0,viernes
26232.0,2005-04-20,abril,20.0,miercoles
8617.0,2008-04-10,abril,10.0,jueves
6967.0,2005-09-14,septiembre,14.0,miercoles
1726.0,2008-04-30,abril,30.0,miercoles
22194.0,1999-06-25,junio,25.0,viernes
10761.0,2008-05-02,mayo,2.0,viernes
12400.0,2008-04-07,abril,7.0,lunes
16135.0,2008-12-17,diciembre,17.0,miercoles
14000.0,2007-09-21,septiembre,21.0,viernes
43664.0,2001-04-21,abril,21.0,sabado
8681.0,2008-02-18,febrero,18.0,lunes
16450.0,2008-03-28,marzo,28.0,viernes
12198.0,2007-05-17,mayo,17.0,jueves
14784.0,2008-01-03,enero,3.0,jueves
13001.0,2008-03-11,marzo,11.0,martes
13412.0,2007-01-01,enero,1.0,lunes
13162.0,2006-07-28,julio,28.0,viernes
13243.0,2007-09-07,septiembre,7.0,viernes
13008.0,2007-07-27,julio,27.0,viernes
9029.0,2008-05-07,mayo,7.0,miercoles
15957.0,2007-10-26,octubre,26.0,viernes
8277.0,2007-12-10,diciembre,10.0,lunes
17106.0,2007-04-30,abril,30.0,lunes
12586.0,2006-09-09,septiembre,9.0,sabado
41648.0,1993-06-06,junio,6.0,domingo
3014.0,1953-11-18,noviembre,18.0,miercoles
43822.0,1940-01-22,enero,22.0,lunes
87541.0,2006-09-21,septiembre,21.0,jueves
16042.0,2006-06-14,junio,14.0,miercoles
2454.0,2008-05-15,mayo,15.0,jueves
12197.0,2006-07-03,julio,3.0,lunes
32684.0,1949-08-06,agosto,6.0,sabado
25527.0,2006-08-13,agosto,13.0,domingo
17483.0,2007-06-16,junio,16.0,sabado
14530.0,2008-06-03,junio,3.0,martes
21182.0,2008-10-02,octubre,2.0,jueves
13191.0,2008-04-28,abril,28.0,lunes
38834.0,2007-12-05,diciembre,5.0,miercoles
15356.0,2007-07-19,julio,19.0,jueves
15281.0,2007-10-12,octubre,12.0,viernes
217.0,2008-05-21,mayo,21.0,miercoles
13534.0,2007-01-25,enero,25.0,jueves
50700.0,2008-04-10,abril,10.0,jueves
85514.0,1958-02-08,febrero,8.0,sabado
10120.0,2008-01-18,enero,18.0,viernes
60676.0,2003-04-22,abril,22.0,martes
22498.0,2008-01-01,enero,1.0,martes
37481.0,1959-07-01,julio,1.0,miercoles
12808.0,2006-09-28,septiembre,28.0,jueves
82437.0,2006-05-05,mayo,5.0,viernes
43145.0,1932-03-22,marzo,22.0,martes
44260.0,2006-09-09,septiembre,9.0,sabado
38282.0,2007-03-07,marzo,7.0,miercoles
12245.0,2008-01-18,enero,18.0,viernes
10885.0,2008-03-21,marzo,21.0,viernes
15378.0,2007-06-07,junio,7.0,jueves
4564.0,2008-05-12,mayo,12.0,lunes
10665.0,2008-05-29,mayo,29.0,jueves
10822.0,2007-05-18,mayo,18.0,viernes
13636.0,2008-05-30,mayo,30.0,viernes
9022.0,2008-02-15,febrero,15.0,viernes
31512.0,2006-01-01,enero,1.0,domingo
14103.0,2008-04-29,abril,29.0,martes
9502.0,2008-06-04,junio,4.0,miercoles
16117.0,2007-03-11,marzo,11.0,domingo
130639.0,1974-01-01,enero,1.0,martes
51929.0,1987-08-01,agosto,1.0,sabado
74349.0,1969-05-20,mayo,20.0,martes
14050.0,2008-05-28,mayo,28.0,miercoles
14019.0,2007-01-31,enero,31.0,miercoles
15776.0,2007-03-17,marzo,17.0,sabado
17221.0,1950-07-07,julio,7.0,viernes
37308.0,1969-03-26,marzo,26.0,miercoles
29377.0,1955-10-01,octubre,1.0,sabado
26119.0,1972-01-01,enero,1.0,sabado
42358.0,1970-12-18,diciembre,18.0,viernes
50231.0,1959-10-01,octubre,1.0,jueves
4857.0,1968-08-14,agosto,14.0,miercoles
79761.0,1929-02-21,febrero,21.0,jueves
37626.0,1976-08-01,agosto,1.0,domingo
48564.0,1968-05-29,mayo,29.0,miercoles
46189.0,1957-02-22,febrero,22.0,viernes
72609.0,1935-09-06,septiembre,6.0,viernes
117044.0,1934-06-27,junio,27.0,miercoles
114348.0,1933-07-12,julio,12.0,miercoles
95402.0,1958-01-01,enero,1.0,miercoles
14305.0,2008-05-10,mayo,10.0,sabado
72445.0,1982-10-13,octubre,13.0,miercoles
20017.0,1975-01-01,enero,1.0,miercoles
45996.0,1986-01-01,enero,1.0,miercoles
10661.0,2008-06-05,junio,5.0,jueves
60261.0,1982-12-09,diciembre,9.0,jueves
13172.0,2008-06-06,junio,6.0,viernes
45791.0,2007-10-05,octubre,5.0,viernes
9789.0,2007-04-20,abril,20.0,viernes
13848.0,2007-05-21,mayo,21.0,lunes
51484.0,2002-03-14,marzo,14.0,jueves
3687.0,1974-07-30,julio,30.0,martes
22090.0,1977-12-16,diciembre,16.0,viernes
2982.0,1960-07-13,julio,13.0,miercoles
42657.0,1920-12-05,diciembre,5.0,domingo
45408.0,1985-07-11,julio,11.0,jueves
82731.0,1921-08-28,agosto,28.0,domingo
37412.0,1959-06-10,junio,10.0,miercoles
66180.0,1963-05-16,mayo,16.0,jueves
31742.0,1961-09-21,septiembre,21.0,jueves
12912.0,2008-03-14,marzo,14.0,viernes
13170.0,2007-03-23,marzo,23.0,viernes
14748.0,2007-10-28,octubre,28.0,domingo
15691.0,1996-03-31,marzo,31.0,domingo
13206.0,2008-01-19,enero,19.0,sabado
14392.0,2007-12-12,diciembre,12.0,miercoles
18467.0,2007-01-01,enero,1.0,lunes
14882.0,2007-01-22,enero,22.0,lunes
8645.0,2008-06-11,junio,11.0,miercoles
1724.0,2008-06-12,junio,12.0,jueves
5759.0,2008-01-21,enero,21.0,lunes
13405.0,2008-07-03,julio,3.0,jueves
49258.0,2004-03-13,marzo,13.0,sabado
10681.0,2008-06-22,junio,22.0,domingo
8909.0,2008-06-19,junio,19.0,jueves
8960.0,2008-07-01,julio,1.0,martes
15728.0,2007-01-31,enero,31.0,miercoles
23676.0,2002-05-18,mayo,18.0,sabado
1938.0,1952-12-10,diciembre,10.0,miercoles
75141.0,1974-05-24,mayo,24.0,viernes
42473.0,1973-01-01,enero,1.0,lunes
13993.0,2008-05-09,mayo,9.0,viernes
11665.0,2008-06-19,junio,19.0,jueves
13019.0,2007-09-05,septiembre,5.0,miercoles
21074.0,2007-11-16,noviembre,16.0,viernes
26354.0,2007-01-01,enero,1.0,lunes
22905.0,2006-01-01,enero,1.0,domingo
10748.0,2007-12-21,diciembre,21.0,viernes
27509.0,1920-08-15,agosto,15.0,domingo
14949.0,2007-06-27,junio,27.0,miercoles
78998.0,1936-04-11,abril,11.0,sabado
12889.0,2008-06-24,junio,24.0,martes
28681.0,1970-10-01,octubre,1.0,jueves
41850.0,2008-03-09,marzo,9.0,domingo
85559.0,1990-09-01,septiembre,1.0,sabado
51890.0,2003-07-19,julio,19.0,sabado
45698.0,1973-12-11,diciembre,11.0,martes
26302.0,1969-10-01,octubre,1.0,miercoles
32263.0,2003-11-04,noviembre,4.0,martes
27506.0,1928-11-24,noviembre,24.0,sabado
111305.0,1926-12-23,diciembre,23.0,jueves
27505.0,1925-09-16,septiembre,16.0,miercoles
27504.0,1930-07-03,julio,3.0,jueves
64852.0,1927-12-17,diciembre,17.0,sabado
78321.0,1984-01-10,enero,10.0,martes
77765.0,1974-10-25,octubre,25.0,viernes
45512.0,1972-01-01,enero,1.0,sabado
43031.0,1960-02-19,febrero,19.0,viernes
13205.0,2006-01-26,enero,26.0,jueves
30106.0,2008-04-18,abril,18.0,viernes
13065.0,2008-09-16,septiembre,16.0,martes
8359.0,2008-07-02,julio,2.0,miercoles
13003.0,2008-07-04,julio,4.0,viernes
13990.0,2008-07-03,julio,3.0,jueves
15272.0,2007-09-30,septiembre,30.0,domingo
80659.0,2001-12-20,diciembre,20.0,jueves
10842.0,2005-12-24,diciembre,24.0,sabado
72163.0,1945-07-19,julio,19.0,jueves
29882.0,1942-12-04,diciembre,4.0,viernes
40630.0,1964-10-03,octubre,3.0,sabado
31658.0,1967-11-01,noviembre,1.0,miercoles
14349.0,2008-01-14,enero,14.0,lunes
12172.0,2007-09-01,septiembre,1.0,sabado
64131.0,1986-11-26,noviembre,26.0,miercoles
15125.0,2008-01-02,enero,2.0,miercoles
8847.0,2008-02-12,febrero,12.0,martes
43869.0,1937-07-30,julio,30.0,viernes
94525.0,1926-09-24,septiembre,24.0,viernes
125550.0,1999-01-01,enero,1.0,viernes
13009.0,2008-04-18,abril,18.0,viernes
13675.0,1969-12-07,diciembre,7.0,domingo
33588.0,2007-08-06,agosto,6.0,lunes
16800.0,2008-01-18,enero,18.0,viernes
56224.0,2004-05-16,mayo,16.0,domingo
14111.0,2007-09-11,septiembre,11.0,martes
17479.0,2007-09-26,septiembre,26.0,miercoles
32604.0,2006-09-09,septiembre,9.0,sabado
11631.0,2008-07-03,julio,3.0,jueves
20158.0,2007-09-28,septiembre,28.0,viernes
8265.0,2008-01-09,enero,9.0,miercoles
42718.0,1966-03-12,marzo,12.0,sabado
15654.0,2007-06-25,junio,25.0,lunes
14634.0,2007-09-12,septiembre,12.0,miercoles
14414.0,2007-09-10,septiembre,10.0,lunes
428.0,2006-10-11,octubre,11.0,miercoles
20548.0,2008-01-10,enero,10.0,jueves
14145.0,2008-02-06,febrero,6.0,miercoles
9010.0,2004-01-01,enero,1.0,jueves
13022.0,2007-11-08,noviembre,8.0,jueves
68259.0,2005-03-11,marzo,11.0,viernes
9783.0,2007-06-15,junio,15.0,viernes
10190.0,2008-09-12,septiembre,12.0,viernes
43487.0,1946-10-29,octubre,29.0,martes
13353.0,1966-10-27,octubre,27.0,jueves
16019.0,2008-07-03,julio,3.0,jueves
46531.0,1950-03-01,marzo,1.0,miercoles
13614.0,2007-09-21,septiembre,21.0,viernes
4966.0,1999-10-18,octubre,18.0,lunes
88751.0,2008-07-10,julio,10.0,jueves
11260.0,2008-07-08,julio,8.0,martes
13964.0,2008-02-07,febrero,7.0,jueves
13692.0,2008-05-16,mayo,16.0,viernes
13910.0,2007-09-13,septiembre,13.0,jueves
10818.0,2007-05-17,mayo,17.0,jueves
14456.0,2007-08-16,agosto,16.0,jueves
15840.0,2005-08-26,agosto,26.0,viernes
15830.0,2000-08-26,agosto,26.0,sabado
25647.0,2007-04-26,abril,26.0,jueves
14898.0,2007-08-22,agosto,22.0,miercoles
12416.0,2007-03-13,marzo,13.0,martes
572.0,2005-03-10,marzo,10.0,jueves
36226.0,1976-11-16,noviembre,16.0,martes
60531.0,2007-09-12,septiembre,12.0,miercoles
13021.0,2007-01-01,enero,1.0,lunes
16007.0,2006-06-17,junio,17.0,sabado
158800.0,1961-12-27,diciembre,27.0,miercoles
18035.0,2007-09-13,septiembre,13.0,jueves
43253.0,1957-04-02,abril,2.0,martes
14820.0,2007-01-05,enero,5.0,viernes
6687.0,2008-01-18,enero,18.0,viernes
11802.0,2008-07-17,julio,17.0,jueves
2002.0,2007-05-30,mayo,30.0,miercoles
78527.0,2007-10-26,octubre,26.0,viernes
12914.0,2008-07-29,julio,29.0,martes
13183.0,2009-03-05,marzo,5.0,jueves
116333.0,1999-10-07,octubre,7.0,jueves
13255.0,2008-02-15,febrero,15.0,viernes
14154.0,2008-07-29,julio,29.0,martes
32666.0,2006-09-08,septiembre,8.0,viernes
80523.0,2007-01-01,enero,1.0,lunes
12247.0,2007-10-01,octubre,1.0,lunes
22100.0,2007-05-01,mayo,1.0,martes
19244.0,2007-10-25,octubre,25.0,jueves
32008.0,1961-03-31,marzo,31.0,viernes
13012.0,2008-07-17,julio,17.0,jueves
12133.0,2008-07-25,julio,25.0,viernes
12568.0,2008-07-25,julio,25.0,viernes
8836.0,2008-07-24,julio,24.0,jueves
13259.0,2008-07-25,julio,25.0,viernes
14048.0,2008-07-25,julio,25.0,viernes
12270.0,2008-01-25,enero,25.0,viernes
18846.0,1968-12-19,diciembre,19.0,jueves
10898.0,2000-08-30,agosto,30.0,miercoles
13541.0,2008-03-23,marzo,23.0,domingo
11910.0,2006-12-18,diciembre,18.0,lunes
17245.0,2006-05-23,mayo,23.0,martes
30112.0,2007-02-16,febrero,16.0,viernes
12192.0,2008-04-11,abril,11.0,viernes
70846.0,1998-09-01,septiembre,1.0,martes
16725.0,2007-02-08,febrero,8.0,jueves
117129.0,1983-05-04,mayo,4.0,miercoles
15865.0,2007-09-01,septiembre,1.0,sabado
4140.0,2006-09-11,septiembre,11.0,lunes
14061.0,2008-05-15,mayo,15.0,jueves
85685.0,1929-03-31,marzo,31.0,domingo
43680.0,1988-01-01,enero,1.0,viernes
16700.0,2006-09-11,septiembre,11.0,lunes
167928.0,2006-11-11,noviembre,11.0,sabado
1735.0,2008-07-01,julio,1.0,martes
10187.0,2008-08-01,agosto,1.0,viernes
10185.0,2008-08-07,agosto,7.0,jueves
10183.0,2008-08-01,agosto,1.0,viernes
31082.0,2006-01-01,enero,1.0,domingo
13996.0,2008-08-06,agosto,6.0,miercoles
5038.0,2008-08-15,agosto,15.0,viernes
13851.0,2008-07-03,julio,3.0,jueves
19877.0,1986-03-08,marzo,8.0,sabado
46871.0,2005-09-09,septiembre,9.0,viernes
28273.0,1961-10-29,octubre,29.0,domingo
15859.0,2004-11-05,noviembre,5.0,viernes
31922.0,1991-09-10,septiembre,10.0,martes
14654.0,2006-10-04,octubre,4.0,miercoles
13251.0,2007-02-13,febrero,13.0,martes
1661.0,1999-09-30,septiembre,30.0,jueves
41245.0,1999-12-31,diciembre,31.0,viernes
10189.0,2008-08-06,agosto,6.0,miercoles
12289.0,2008-07-10,julio,10.0,jueves
45579.0,1977-12-18,diciembre,18.0,domingo
15069.0,2007-05-19,mayo,19.0,sabado
2012.0,2007-10-02,octubre,2.0,martes
18056.0,2007-01-01,enero,1.0,lunes
18803.0,2007-01-19,enero,19.0,viernes
10188.0,2008-08-06,agosto,6.0,miercoles
13300.0,2008-08-08,agosto,8.0,viernes
11671.0,2008-08-08,agosto,8.0,viernes
63474.0,2008-02-19,febrero,19.0,martes
15570.0,2007-04-27,abril,27.0,viernes
155796.0,2007-07-20,julio,20.0,viernes
15208.0,2008-07-04,julio,4.0,viernes
15662.0,2008-06-13,junio,13.0,viernes
22029.0,1973-02-07,febrero,7.0,miercoles
13649.0,2007-08-17,agosto,17.0,viernes
7446.0,2008-08-09,agosto,9.0,sabado
14878.0,2008-04-28,abril,28.0,lunes
12180.0,2008-08-05,agosto,5.0,martes
13107.0,2008-08-15,agosto,15.0,viernes
29568.0,2007-09-14,septiembre,14.0,viernes
13256.0,2008-08-07,agosto,7.0,jueves
13436.0,2006-10-04,octubre,4.0,miercoles
8885.0,2008-06-25,junio,25.0,miercoles
13310.0,2008-01-26,enero,26.0,sabado
12621.0,2008-01-21,enero,21.0,lunes
10483.0,2008-08-22,agosto,22.0,viernes
12620.0,2008-08-22,agosto,22.0,viernes
13579.0,2008-08-22,agosto,22.0,viernes
10186.0,2008-08-20,agosto,20.0,miercoles
15320.0,2008-01-19,enero,19.0,sabado
13515.0,2008-08-15,agosto,15.0,viernes
5592.0,2007-08-08,agosto,8.0,miercoles
13956.0,2008-08-15,agosto,15.0,viernes
60230.0,2007-09-10,septiembre,10.0,lunes
43389.0,1950-12-06,diciembre,6.0,miercoles
31018.0,2002-01-01,enero,1.0,martes
13637.0,2007-09-15,septiembre,15.0,sabado
18116.0,2007-01-18,enero,18.0,jueves
15661.0,2008-05-09,mayo,9.0,viernes
13564.0,2007-10-03,octubre,3.0,miercoles
14566.0,2005-05-11,mayo,11.0,miercoles
14298.0,2008-08-22,agosto,22.0,viernes
4944.0,2008-09-05,septiembre,5.0,viernes
13805.0,2008-08-29,agosto,29.0,viernes
9381.0,2008-08-20,agosto,20.0,miercoles
13291.0,2008-08-23,agosto,23.0,sabado
13991.0,2008-08-28,agosto,28.0,jueves
22319.0,2008-01-20,enero,20.0,domingo
13972.0,2008-09-12,septiembre,12.0,viernes
16182.0,1989-12-24,diciembre,24.0,domingo
14771.0,2008-05-31,mayo,31.0,sabado
43040.0,1960-05-18,mayo,18.0,miercoles
15206.0,2007-09-06,septiembre,6.0,jueves
8285.0,2008-12-25,diciembre,25.0,jueves
118309.0,2008-03-16,marzo,16.0,domingo
18539.0,1941-02-20,febrero,20.0,jueves
21335.0,1969-03-10,marzo,10.0,lunes
12165.0,2008-07-11,julio,11.0,viernes
85574.0,1944-07-24,julio,24.0,lunes
13184.0,2008-08-21,agosto,21.0,jueves
12818.0,2007-09-18,septiembre,18.0,martes
27521.0,1978-02-02,febrero,2.0,jueves
13726.0,2007-10-03,octubre,3.0,miercoles
102305.0,2007-06-21,junio,21.0,jueves
35854.0,2007-07-26,julio,26.0,jueves
14075.0,2008-08-21,agosto,21.0,jueves
22554.0,2008-09-12,septiembre,12.0,viernes
18596.0,2007-01-01,enero,1.0,lunes
26431.0,2006-01-01,enero,1.0,domingo
38019.0,2005-09-10,septiembre,10.0,sabado
43177.0,1945-01-01,enero,1.0,lunes
39368.0,2008-08-23,agosto,23.0,sabado
3865.0,2006-03-24,marzo,24.0,viernes
13484.0,2006-06-24,junio,24.0,sabado
14458.0,2006-01-01,enero,1.0,domingo
25795.0,2007-08-08,agosto,8.0,miercoles
13389.0,2008-09-11,septiembre,11.0,jueves
13279.0,2008-09-19,septiembre,19.0,viernes
38140.0,2007-08-31,agosto,31.0,viernes
3.0,1986-10-16,octubre,16.0,jueves
12797.0,2008-09-19,septiembre,19.0,viernes
8908.0,2008-05-20,mayo,20.0,martes
15822.0,2005-01-28,enero,28.0,viernes
4998.0,2007-05-21,mayo,21.0,lunes
16456.0,2005-05-13,mayo,13.0,viernes
3041.0,2005-08-03,agosto,3.0,miercoles
71139.0,2007-07-03,julio,3.0,martes
41264.0,1966-02-11,febrero,11.0,viernes
24777.0,1972-09-01,septiembre,1.0,viernes
20802.0,1974-12-25,diciembre,25.0,miercoles
47721.0,1953-09-14,septiembre,14.0,lunes
14232.0,2008-01-01,enero,1.0,martes
14098.0,2008-07-22,julio,22.0,martes
14643.0,2008-02-07,febrero,7.0,jueves
30944.0,2000-05-28,mayo,28.0,domingo
50759.0,1962-11-18,noviembre,18.0,domingo
38226.0,1997-12-06,diciembre,6.0,sabado
12690.0,2008-09-12,septiembre,12.0,viernes
12412.0,2008-09-15,septiembre,15.0,lunes
37050.0,2003-10-23,octubre,23.0,jueves
38311.0,1961-12-30,diciembre,30.0,sabado
37776.0,2008-08-05,agosto,5.0,martes
54669.0,2008-08-29,agosto,29.0,viernes
73169.0,2006-08-04,agosto,4.0,viernes
1984.0,1956-03-06,marzo,6.0,martes
38361.0,1974-11-11,noviembre,11.0,lunes
73920.0,1986-12-12,diciembre,12.0,viernes
13027.0,2008-09-25,septiembre,25.0,jueves
13092.0,2008-10-02,octubre,2.0,jueves
25126.0,2004-01-01,enero,1.0,jueves
14326.0,2008-09-26,septiembre,26.0,viernes
50011.0,1959-05-28,mayo,28.0,jueves
12182.0,2008-10-03,octubre,3.0,viernes
14928.0,2007-06-14,junio,14.0,jueves
38616.0,1972-07-24,julio,24.0,lunes
9539.0,2008-09-03,septiembre,3.0,miercoles
81296.0,1996-06-15,junio,15.0,sabado
46492.0,1954-01-15,enero,15.0,viernes
131805.0,2004-01-02,enero,2.0,viernes
13200.0,2008-10-07,octubre,7.0,martes
38601.0,2008-04-24,abril,24.0,jueves
822.0,1958-10-10,octubre,10.0,viernes
8882.0,2008-05-16,mayo,16.0,viernes
42095.0,1984-11-17,noviembre,17.0,sabado
13401.0,2008-02-29,febrero,29.0,viernes
20015.0,2006-10-19,octubre,19.0,jueves
12783.0,2008-09-05,septiembre,5.0,viernes
12683.0,2008-09-01,septiembre,1.0,lunes
3097.0,2003-05-24,mayo,24.0,sabado
15981.0,2004-01-16,enero,16.0,viernes
41666.0,1993-09-05,septiembre,5.0,domingo
14976.0,2008-10-03,octubre,3.0,viernes
12113.0,2008-10-10,octubre,10.0,viernes
13600.0,2008-10-07,octubre,7.0,martes
10078.0,2007-05-18,mayo,18.0,viernes
30266.0,1916-12-24,diciembre,24.0,domingo
11874.0,1968-10-02,octubre,2.0,miercoles
19566.0,2007-01-01,enero,1.0,lunes
13051.0,2008-10-15,octubre,15.0,miercoles
39816.0,2008-09-03,septiembre,3.0,miercoles
10358.0,2008-09-18,septiembre,18.0,jueves
10523.0,2008-10-17,octubre,17.0,viernes
13596.0,2008-09-19,septiembre,19.0,viernes
56942.0,1971-12-01,diciembre,1.0,miercoles
71206.0,1970-09-30,septiembre,30.0,miercoles
4960.0,2008-10-24,octubre,24.0,viernes
120481.0,1949-01-01,enero,1.0,sabado
32620.0,1975-07-01,julio,1.0,martes
12837.0,2008-09-17,septiembre,17.0,miercoles
14914.0,2008-09-07,septiembre,7.0,domingo
13948.0,2008-10-03,octubre,3.0,viernes
25142.0,2007-06-01,junio,1.0,viernes
7735.0,2008-03-11,marzo,11.0,martes
14791.0,2007-11-21,noviembre,21.0,miercoles
76406.0,1985-04-26,abril,26.0,viernes
101929.0,1957-10-23,octubre,23.0,miercoles
2397.0,1998-01-01,enero,1.0,jueves
12689.0,2008-07-25,julio,25.0,viernes
15935.0,2003-07-24,julio,24.0,jueves
15450.0,2008-09-12,septiembre,12.0,viernes
25741.0,2008-09-22,septiembre,22.0,lunes
13812.0,2008-10-10,octubre,10.0,viernes
108634.0,1985-08-31,agosto,31.0,sabado
27361.0,1975-09-24,septiembre,24.0,miercoles
225614.0,1991-10-12,octubre,12.0,sabado
13489.0,2008-07-29,julio,29.0,martes
13150.0,2008-09-09,septiembre,9.0,martes
13414.0,2006-04-26,abril,26.0,miercoles
14325.0,2008-10-10,octubre,10.0,viernes
41474.0,1972-08-01,agosto,1.0,martes
41477.0,1972-11-15,noviembre,15.0,miercoles
16068.0,2002-01-19,enero,19.0,sabado
15289.0,2007-07-31,julio,31.0,martes
56295.0,2007-11-22,noviembre,22.0,jueves
13809.0,2008-09-04,septiembre,4.0,jueves
34100.0,2004-04-21,abril,21.0,miercoles
11887.0,2008-10-22,octubre,22.0,miercoles
41073.0,1945-11-15,noviembre,15.0,jueves
83683.0,1951-04-05,abril,5.0,jueves
59403.0,1939-02-10,febrero,10.0,viernes
69299.0,2003-07-16,julio,16.0,miercoles
13253.0,2008-11-03,noviembre,3.0,lunes
114796.0,2007-04-17,abril,17.0,martes
17800.0,2005-06-10,junio,10.0,viernes
30977.0,1938-02-11,febrero,11.0,viernes
10527.0,2008-10-30,octubre,30.0,jueves
13506.0,2008-06-06,junio,6.0,viernes
53772.0,1921-09-25,septiembre,25.0,domingo
8338.0,2008-05-14,mayo,14.0,miercoles
3580.0,2008-01-30,enero,30.0,miercoles
36073.0,1985-10-07,octubre,7.0,lunes
20766.0,2009-11-25,noviembre,25.0,miercoles
12405.0,2008-05-12,mayo,12.0,lunes
10764.0,2008-10-30,octubre,30.0,jueves
18548.0,2008-02-13,febrero,13.0,miercoles
4701.0,1958-02-07,febrero,7.0,viernes
15373.0,2008-02-03,febrero,3.0,domingo
120828.0,1926-10-17,octubre,17.0,domingo
173634.0,1945-04-17,abril,17.0,martes
8938.0,2008-05-14,mayo,14.0,miercoles
16061.0,2008-10-03,octubre,3.0,viernes
73059.0,1962-05-15,mayo,15.0,martes
16166.0,2010-06-25,junio,25.0,viernes
2588.0,2007-08-24,agosto,24.0,viernes
13672.0,2008-06-04,junio,4.0,miercoles
47184.0,1951-11-23,noviembre,23.0,viernes
158959.0,2006-06-06,junio,6.0,martes
44283.0,1990-06-20,junio,20.0,miercoles
42884.0,1997-11-02,noviembre,2.0,domingo
215471.0,1951-09-09,septiembre,9.0,domingo
13516.0,2007-09-27,septiembre,27.0,jueves
14943.0,2007-10-26,octubre,26.0,viernes
19147.0,2007-09-28,septiembre,28.0,viernes
